date,hour,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv
2011/1/2,12,31,-17,-3,1036,24.13,0,0,1,0,0,0
2011/1/2,13,37,-17,-1,1035,1.79,0,0,0,0,0,1
2011/1/2,14,35,-17,-1,1034,2.68,0,0,0,0,0,1
2011/1/2,15,32,-17,-1,1033,3.57,0,0,0,0,0,1
2011/1/2,16,37,-17,-1,1033,4.46,0,0,0,0,0,1
2011/1/2,17,40,-17,-2,1033,5.35,0,0,0,0,0,1
2011/1/2,18,52,-17,-3,1033,1.79,0,0,0,0,1,0
2011/1/2,19,63,-16,-5,1033,0.89,0,0,0,0,0,1
2011/1/2,20,72,-15,-5,1033,0.89,0,0,0,0,1,0
2011/1/2,21,76,-15,-5,1033,0.89,0,0,0,0,0,1
2011/1/2,22,76,-15,-6,1033,1.78,0,0,0,0,0,1
2011/1/2,23,67,-15,-6,1034,2.67,0,0,0,0,0,1
2011/1/3,0,65,-15,-7,1033,0.89,0,0,1,0,0,0
2011/1/3,1,78,-15,-6,1033,1.78,0,0,1,0,0,0
2011/1/3,2,85,-15,-7,1033,2.67,0,0,1,0,0,0
2011/1/3,3,143,-15,-8,1032,3.56,0,0,1,0,0,0
2011/1/3,4,181,-15,-8,1032,0.89,0,0,0,0,1,0
2011/1/3,5,188,-15,-8,1032,0.89,0,0,0,0,0,1
2011/1/3,6,167,-15,-9,1032,0.89,0,0,1,0,0,0
2011/1/3,7,173,-15,-9,1032,0.89,0,0,0,1,0,0
2011/1/3,8,155,-15,-9,1032,2.68,0,0,0,1,0,0
2011/1/3,9,124,-13,-8,1033,0.89,0,0,1,0,0,0
2011/1/3,10,105,-14,-6,1033,0.89,0,0,0,0,0,1
2011/1/3,11,87,-13,-4,1032,0.89,0,0,0,0,1,0
2011/1/3,12,93,-13,-3,1031,0.89,0,0,0,0,0,1
2011/1/3,13,134,-13,-2,1030,1.78,0,0,0,0,0,1
2011/1/3,14,164,-15,-1,1029,2.67,0,0,0,0,0,1
2011/1/3,15,180,-15,-1,1029,1.79,0,0,0,0,1,0
2011/1/3,16,184,-15,-2,1029,0.89,0,0,0,0,0,1
2011/1/3,17,175,-15,-3,1029,1.34,0,0,0,0,0,1
2011/1/3,18,188,-14,-5,1029,0.89,0,0,1,0,0,0
2011/1/3,19,255,-14,-5,1030,1.78,0,0,1,0,0,0
2011/1/3,20,286,-14,-8,1029,2.67,0,0,1,0,0,0
2011/1/3,21,225,-15,-8,1029,0.45,0,0,0,0,0,1
2011/1/3,22,234,-15,-9,1029,1.34,0,0,0,0,0,1
2011/1/3,23,226,-15,-9,1029,1.79,0,0,0,1,0,0
2011/1/4,0,233,-15,-10,1029,2.68,0,0,0,1,0,0
2011/1/4,1,275,-15,-10,1028,0.45,0,0,0,0,0,1
2011/1/4,2,153,-16,-11,1028,3.13,0,0,0,1,0,0
2011/1/4,3,121,-15,-9,1028,4.92,0,0,0,1,0,0
2011/1/4,4,77,-15,-11,1028,5.81,0,0,0,1,0,0
2011/1/4,5,64,-16,-11,1028,7.6,0,0,0,1,0,0
2011/1/4,6,67,-15,-10,1028,9.39,0,0,0,1,0,0
2011/1/4,7,67,-15,-11,1028,0.89,0,0,0,0,0,1
2011/1/4,8,59,-16,-11,1028,1.79,0,0,0,1,0,0
2011/1/4,9,74,-14,-9,1028,1.79,0,0,1,0,0,0
2011/1/4,10,89,-13,-5,1028,0.89,0,0,0,0,0,1
2011/1/4,11,96,-14,-4,1028,1.78,0,0,0,0,0,1
2011/1/4,12,96,-14,-2,1027,2.67,0,0,0,0,0,1
2011/1/4,13,85,-14,0,1026,3.56,0,0,0,0,0,1
2011/1/4,14,84,-14,2,1025,3.13,0,0,0,1,0,0
2011/1/4,15,90,-15,2,1024,8.94,0,0,0,1,0,0
2011/1/4,16,61,-16,2,1024,13.86,0,0,0,1,0,0
2011/1/4,17,65,-17,0,1025,21.01,0,0,0,1,0,0
2011/1/4,18,73,-15,0,1026,29.06,0,0,0,1,0,0
2011/1/4,19,68,-16,0,1027,36.21,0,0,0,1,0,0
2011/1/4,20,58,-17,-2,1027,43.36,0,0,0,1,0,0
2011/1/4,21,53,-17,-2,1028,51.41,0,0,0,1,0,0
2011/1/4,22,46,-18,-3,1028,58.56,0,0,0,1,0,0
2011/1/4,23,38,-18,-4,1029,66.61,0,0,0,1,0,0
2011/1/5,0,28,-19,-5,1029,75.55,0,0,0,1,0,0
2011/1/5,1,31,-19,-5,1029,85.38,0,0,0,1,0,0
2011/1/5,2,24,-20,-6,1029,95.21,0,0,0,1,0,0
2011/1/5,3,21,-20,-7,1030,104.15,0,0,0,1,0,0
2011/1/5,4,27,-20,-7,1030,113.09,0,0,0,1,0,0
2011/1/5,5,23,-21,-7,1030,122.92,0,0,0,1,0,0
2011/1/5,6,24,-21,-8,1030,130.07,0,0,0,1,0,0
2011/1/5,7,21,-21,-8,1031,137.22,0,0,0,1,0,0
2011/1/5,8,19,-22,-7,1032,146.16,0,0,0,1,0,0
2011/1/5,9,21,-21,-7,1032,155.1,0,0,0,1,0,0
2011/1/5,10,19,-21,-6,1032,164.04,0,0,0,1,0,0
2011/1/5,11,21,-21,-4,1032,172.98,0,0,0,1,0,0
2011/1/5,12,18,-21,-4,1031,182.81,0,0,0,1,0,0
2011/1/5,13,19,-21,-3,1031,191.75,0,0,0,1,0,0
2011/1/5,14,16,-20,-2,1030,199.8,0,0,0,1,0,0
2011/1/5,15,18,-20,-2,1031,208.74,0,0,0,1,0,0
2011/1/5,16,18,-20,-2,1031,218.57,0,0,0,1,0,0
2011/1/5,17,16,-19,-3,1032,227.51,0,0,0,1,0,0
2011/1/5,18,10,-19,-4,1032,235.56,0,0,0,1,0,0
2011/1/5,19,16,-19,-4,1033,243.61,0,0,0,1,0,0
2011/1/5,20,17,-19,-5,1035,252.55,0,0,0,1,0,0
2011/1/5,21,17,-19,-5,1035,259.7,0,0,0,1,0,0
2011/1/5,22,30,-19,-5,1036,266.85,0,0,0,1,0,0
2011/1/5,23,12,-19,-5,1037,274.9,0,0,0,1,0,0
2011/1/7,0,18,-18,-6,1037,432.7,0,0,0,1,0,0
2011/1/7,1,17,-18,-7,1037,437.62,0,0,0,1,0,0
2011/1/7,2,16,-19,-7,1036,441.64,0,0,0,1,0,0
2011/1/7,3,27,-19,-10,1036,445.66,0,0,0,1,0,0
2011/1/7,4,17,-19,-8,1035,4.02,0,0,1,0,0,0
2011/1/7,5,13,-19,-11,1035,4.02,0,0,0,1,0,0
2011/1/7,6,23,-19,-11,1035,7.15,0,0,0,1,0,0
2011/1/7,7,27,-19,-11,1035,10.28,0,0,0,1,0,0
2011/1/7,8,44,-19,-8,1035,13.41,0,0,0,1,0,0
2011/1/7,9,24,-18,-5,1034,17.43,0,0,0,1,0,0
2011/1/7,10,32,-18,-4,1034,22.35,0,0,0,1,0,0
2011/1/7,11,40,-18,-3,1033,25.48,0,0,0,1,0,0
2011/1/7,12,43,-18,-2,1032,27.27,0,0,0,1,0,0
2011/1/7,13,51,-17,-1,1030,0.89,0,0,0,0,0,1
2011/1/7,14,48,-18,1,1028,2.68,0,0,0,0,0,1
2011/1/7,15,56,-18,1,1027,1.79,0,0,0,0,1,0
2011/1/7,16,56,-18,0,1026,4.92,0,0,0,0,1,0
2011/1/7,17,54,-17,-1,1026,8.05,0,0,0,0,1,0
2011/1/7,18,69,-17,-1,1026,12.07,0,0,0,0,1,0
2011/1/7,19,79,-17,-2,1025,15.2,0,0,0,0,1,0
2011/1/7,20,79,-16,-2,1025,18.33,0,0,0,0,1,0
2011/1/7,21,92,-17,-4,1025,19.22,0,0,0,0,1,0
2011/1/7,22,86,-16,-4,1025,0.89,0,0,0,0,0,1
2011/1/7,23,109,-16,-7,1025,1.78,0,0,0,0,0,1
2011/1/8,0,120,-14,-7,1025,0.89,0,0,0,0,1,0
2011/1/8,1,126,-15,-6,1024,2.68,0,0,0,0,1,0
2011/1/8,2,156,-15,-8,1024,0.89,0,0,0,0,0,1
2011/1/8,3,156,-15,-7,1024,0.89,0,0,0,1,0,0
2011/1/8,4,173,-15,-7,1024,2.68,0,0,0,1,0,0
2011/1/8,5,181,-15,-6,1024,5.81,0,0,0,1,0,0
2011/1/8,6,118,-15,-5,1025,8.94,0,0,0,1,0,0
2011/1/8,7,79,-16,-5,1025,13.86,0,0,0,1,0,0
2011/1/8,8,25,-14,-3,1026,18.78,0,0,0,1,0,0
2011/1/8,9,19,-16,-3,1027,25.93,0,0,0,1,0,0
2011/1/8,10,16,-17,-3,1028,34.87,0,0,0,1,0,0
2011/1/8,11,21,-17,-2,1028,46.05,0,0,0,1,0,0
2011/1/8,12,20,-17,-1,1027,54.99,0,0,0,1,0,0
2011/1/8,13,23,-17,-1,1027,63.93,0,0,0,1,0,0
2011/1/8,14,26,-17,-1,1028,73.76,0,0,0,1,0,0
2011/1/8,15,17,-18,-1,1028,83.59,0,0,0,1,0,0
2011/1/10,16,43,-22,0,1024,33.08,0,0,0,1,0,0
2011/1/10,17,50,-20,-1,1024,4.02,0,0,0,0,0,1
2011/1/10,18,70,-20,-3,1024,3.13,0,0,0,0,1,0
2011/1/10,19,69,-19,-4,1023,6.26,0,0,0,0,1,0
2011/1/10,20,88,-19,-3,1023,11.18,0,0,0,0,1,0
2011/1/10,21,106,-20,-3,1022,15.2,0,0,0,0,1,0
2011/1/10,22,115,-20,-4,1022,18.33,0,0,0,0,1,0
2011/1/10,23,100,-20,-6,1022,0.89,0,0,0,0,0,1
2011/1/11,0,105,-19,-7,1021,1.78,0,0,0,0,0,1
2011/1/11,1,76,-19,-2,1021,4.92,0,0,0,1,0,0
2011/1/11,2,33,-19,-5,1021,6.71,0,0,0,1,0,0
2011/1/11,3,29,-19,-7,1021,8.5,0,0,0,1,0,0
2011/1/11,4,26,-19,-6,1021,1.79,0,0,0,0,0,1
2011/1/11,5,19,-19,-4,1021,8.05,0,0,0,1,0,0
2011/1/11,6,18,-20,-5,1022,13.86,0,0,0,1,0,0
2011/1/11,7,13,-20,-5,1022,19.67,0,0,0,1,0,0
2011/1/11,8,14,-20,-6,1023,25.48,0,0,0,1,0,0
2011/1/11,9,15,-20,-4,1024,33.53,0,0,0,1,0,0
2011/1/11,10,18,-20,-3,1025,41.58,0,0,0,1,0,0
2011/1/11,11,21,-20,-3,1025,49.63,0,0,0,1,0,0
2011/1/11,12,21,-20,-2,1024,56.78,0,0,0,1,0,0
2011/1/11,13,16,-21,-1,1023,64.83,0,0,0,1,0,0
2011/1/11,14,8,-20,-1,1023,71.98,0,0,0,1,0,0
2011/1/11,15,18,-20,-1,1022,80.92,0,0,0,1,0,0
2011/1/11,16,12,-20,-1,1023,88.97,0,0,0,1,0,0
2011/1/11,17,13,-22,-2,1023,94.78,0,0,0,1,0,0
2011/1/11,18,19,-22,-3,1024,99.7,0,0,0,1,0,0
2011/1/11,19,21,-23,-3,1024,106.85,0,0,0,1,0,0
2011/1/11,20,20,-23,-5,1025,0.89,0,0,0,0,0,1
2011/1/11,21,22,-23,-6,1025,4.02,0,0,0,1,0,0
2011/1/11,22,37,-23,-7,1025,0.89,0,0,0,0,0,1
2011/1/11,23,54,-23,-8,1025,1.78,0,0,0,0,0,1
2011/1/12,0,45,-22,-6,1025,1.79,0,0,0,1,0,0
2011/1/12,1,24,-21,-8,1025,3.58,0,0,0,1,0,0
2011/1/12,2,35,-22,-9,1025,5.37,0,0,0,1,0,0
2011/1/12,3,30,-20,-11,1025,0.89,0,0,0,0,0,1
2011/1/12,4,34,-21,-10,1025,3.13,0,0,0,1,0,0
2011/1/12,5,37,-21,-9,1025,4.92,0,0,0,1,0,0
2011/1/12,6,49,-22,-13,1025,8.05,0,0,0,1,0,0
2011/1/12,7,62,-21,-13,1025,8.94,0,0,0,1,0,0
2011/1/12,8,59,-20,-13,1026,0.89,0,0,0,0,1,0
2011/1/12,9,74,-19,-9,1026,1.79,0,0,0,1,0,0
2011/1/12,10,61,-19,-6,1026,3.58,0,0,0,1,0,0
2011/1/12,11,86,-20,-4,1026,5.37,0,0,0,1,0,0
2011/1/12,12,71,-20,-1,1024,0.89,0,0,0,0,0,1
2011/1/12,13,56,-19,0,1023,1.78,0,0,0,0,0,1
2011/1/12,14,79,-21,0,1022,4.02,0,0,0,0,1,0
2011/1/12,15,81,-22,1,1022,7.15,0,0,0,0,1,0
2011/1/12,16,89,-20,0,1022,10.28,0,0,0,0,1,0
2011/1/12,17,45,-20,-3,1022,12.07,0,0,0,0,1,0
2011/1/12,18,55,-20,-3,1022,15.2,0,0,0,0,1,0
2011/1/12,19,49,-18,-5,1022,16.09,0,0,0,0,1,0
2011/1/12,20,66,-20,-6,1023,0.89,0,0,0,0,0,1
2011/1/12,21,96,-19,-8,1023,0.89,0,0,0,0,1,0
2011/1/12,22,100,-18,-8,1023,0.89,0,0,0,0,0,1
2011/1/12,23,124,-19,-9,1023,1.78,0,0,0,0,0,1
2011/1/14,0,27,-17,-2,1027,8.05,0,0,0,1,0,0
2011/1/14,1,25,-18,-3,1028,13.86,0,0,0,1,0,0
2011/1/14,2,25,-17,-3,1028,22.8,0,0,0,1,0,0
2011/1/14,3,18,-18,-4,1029,29.95,0,0,0,1,0,0
2011/1/14,4,12,-19,-5,1030,38,0,0,0,1,0,0
2011/1/14,5,17,-19,-6,1031,45.15,0,0,0,1,0,0
2011/1/14,6,14,-19,-6,1032,50.96,0,0,0,1,0,0
2011/1/14,7,15,-20,-8,1033,56.77,0,0,0,1,0,0
2011/1/14,8,16,-20,-7,1034,63.92,0,0,0,1,0,0
2011/1/14,9,19,-20,-6,1035,68.84,0,0,0,1,0,0
2011/1/14,10,20,-20,-4,1035,73.76,0,0,0,1,0,0
2011/1/14,11,21,-20,-3,1035,81.81,0,0,0,1,0,0
2011/1/14,12,20,-20,-2,1034,88.96,0,0,0,1,0,0
2011/1/14,13,14,-20,-2,1033,94.77,0,0,0,1,0,0
2011/1/14,14,18,-20,-2,1032,98.79,0,0,0,1,0,0
2011/1/14,15,20,-21,-1,1032,105.94,0,0,0,1,0,0
2011/1/14,16,13,-22,-1,1032,114.88,0,0,0,1,0,0
2011/1/14,17,16,-24,-2,1033,122.03,0,0,0,1,0,0
2011/1/14,18,21,-23,-4,1035,129.18,0,0,0,1,0,0
2011/1/14,19,20,-24,-5,1037,138.12,0,0,0,1,0,0
2011/1/14,20,13,-25,-7,1038,149.3,0,0,0,1,0,0
2011/1/14,21,13,-25,-8,1039,158.24,0,0,0,1,0,0
2011/1/14,22,13,-26,-9,1040,167.18,0,0,0,1,0,0
2011/1/14,23,12,-26,-9,1040,174.33,0,0,0,1,0,0
2011/1/15,0,11,-25,-9,1040,182.38,0,0,0,1,0,0
2011/1/15,1,12,-26,-10,1041,190.43,0,0,0,1,0,0
2011/1/15,2,15,-27,-10,1041,203.39,0,0,0,1,0,0
2011/1/15,3,12,-27,-10,1041,214.57,0,0,0,1,0,0
2011/1/15,4,12,-27,-11,1041,224.4,0,0,0,1,0,0
2011/1/15,5,9,-27,-11,1040,233.34,0,0,0,1,0,0
2011/1/15,6,10,-27,-11,1041,240.49,0,0,0,1,0,0
2011/1/15,7,11,-27,-11,1041,248.54,0,0,0,1,0,0
2011/1/15,8,11,-27,-10,1042,256.59,0,0,0,1,0,0
2011/1/15,9,18,-26,-9,1042,263.74,0,0,0,1,0,0
2011/1/15,10,22,-26,-8,1042,271.79,0,0,0,1,0,0
2011/1/15,11,10,-26,-7,1041,279.84,0,0,0,1,0,0
2011/1/15,12,12,-25,-6,1040,287.89,0,0,0,1,0,0
2011/1/15,13,17,-24,-5,1039,296.83,0,0,0,1,0,0
2011/1/15,14,17,-25,-4,1038,306.66,0,0,0,1,0,0
2011/1/15,15,17,-24,-4,1038,314.71,0,0,0,1,0,0
2011/1/15,16,14,-23,-4,1037,322.76,0,0,0,1,0,0
2011/1/15,17,15,-23,-4,1037,329.91,0,0,0,1,0,0
2011/1/15,18,15,-23,-5,1038,335.72,0,0,0,1,0,0
2011/1/15,19,21,-23,-8,1038,338.85,0,0,0,1,0,0
2011/1/15,20,27,-23,-8,1038,0.89,0,0,0,0,0,1
2011/1/15,21,17,-25,-8,1038,1.79,0,0,0,0,1,0
2011/1/15,22,29,-25,-10,1038,3.13,0,0,1,0,0,0
2011/1/15,23,33,-25,-10,1038,3.13,0,0,0,1,0,0
2011/1/16,0,29,-24,-12,1038,6.26,0,0,0,1,0,0
2011/1/16,1,24,-24,-10,1037,9.39,0,0,0,1,0,0
2011/1/16,2,16,-24,-11,1038,1.79,0,0,1,0,0,0
2011/1/16,3,14,-24,-12,1038,3.13,0,0,0,1,0,0
2011/1/16,4,13,-24,-11,1037,0.89,0,0,0,0,0,1
2011/1/16,5,13,-24,-12,1037,1.79,0,0,1,0,0,0
2011/1/16,6,13,-24,-11,1037,0.89,0,0,0,1,0,0
2011/1/16,7,19,-24,-13,1037,2.68,0,0,0,1,0,0
2011/1/16,8,11,-24,-12,1038,4.47,0,0,0,1,0,0
2011/1/16,9,17,-23,-9,1038,7.6,0,0,0,1,0,0
2011/1/16,10,26,-22,-7,1039,4.02,0,0,1,0,0,0
2011/1/16,11,25,-22,-5,1038,4.02,0,0,0,1,0,0
2011/1/16,12,31,-21,-4,1037,5.81,0,0,0,1,0,0
2011/1/16,13,37,-21,-3,1035,0.89,0,0,0,0,0,1
2011/1/16,14,30,-21,-3,1035,1.79,0,0,0,1,0,0
2011/1/16,15,40,-21,-2,1034,1.79,0,0,0,0,0,1
2011/1/16,16,39,-20,-3,1034,1.79,0,0,0,1,0,0
2011/1/16,17,56,-20,-5,1035,1.79,0,0,0,0,1,0
2011/1/16,18,60,-19,-5,1035,2.68,0,0,0,0,1,0
2011/1/16,19,72,-20,-7,1036,0.89,0,0,0,0,0,1
2011/1/16,20,61,-19,-9,1036,1.78,0,0,0,0,0,1
2011/1/16,21,70,-18,-8,1036,2.23,0,0,0,0,0,1
2011/1/16,22,73,-19,-9,1036,0.89,0,0,0,1,0,0
2011/1/16,23,77,-20,-12,1036,4.02,0,0,0,1,0,0
2011/1/17,0,107,-20,-11,1036,5.81,0,0,0,1,0,0
2011/1/17,1,130,-21,-10,1036,8.94,0,0,0,1,0,0
2011/1/17,2,128,-22,-10,1036,12.96,0,0,0,1,0,0
2011/1/17,3,50,-22,-11,1036,16.98,0,0,0,1,0,0
2011/1/17,4,41,-22,-12,1036,21,0,0,0,1,0,0
2011/1/17,5,40,-22,-12,1036,24.13,0,0,0,1,0,0
2011/1/17,6,34,-22,-11,1036,27.26,0,0,0,1,0,0
2011/1/17,7,37,-22,-12,1037,30.39,0,0,0,1,0,0
2011/1/17,8,30,-21,-11,1037,33.52,0,0,0,1,0,0
2011/1/17,9,36,-21,-8,1037,37.54,0,0,0,1,0,0
2011/1/17,10,27,-20,-6,1037,41.56,0,0,0,1,0,0
2011/1/17,11,26,-20,-4,1037,48.71,0,0,0,1,0,0
2011/1/17,12,18,-20,-3,1035,56.76,0,0,0,1,0,0
2011/1/17,13,20,-20,-3,1034,63.91,0,0,0,1,0,0
2011/1/17,14,23,-20,-2,1033,72.85,0,0,0,1,0,0
2011/1/17,15,14,-20,-2,1033,80.9,0,0,0,1,0,0
2011/1/17,16,18,-20,-3,1033,88.95,0,0,0,1,0,0
2011/1/17,17,17,-20,-3,1033,96.1,0,0,0,1,0,0
2011/1/17,18,20,-20,-4,1033,104.15,0,0,0,1,0,0
2011/1/17,19,17,-20,-4,1034,111.3,0,0,0,1,0,0
2011/1/17,20,26,-21,-5,1034,116.22,0,0,0,1,0,0
2011/1/17,21,24,-22,-7,1034,120.24,0,0,0,1,0,0
2011/1/17,22,16,-21,-7,1035,126.05,0,0,0,1,0,0
2011/1/17,23,10,-21,-8,1035,130.97,0,0,0,1,0,0
2011/1/18,0,12,-22,-10,1035,1.79,0,0,1,0,0,0
2011/1/18,1,12,-22,-10,1035,4.02,0,0,0,1,0,0
2011/1/18,2,12,-23,-10,1035,4.02,0,0,1,0,0,0
2011/1/18,3,13,-23,-10,1035,4.02,0,0,0,1,0,0
2011/1/18,4,13,-23,-12,1035,8.94,0,0,0,1,0,0
2011/1/18,5,16,-23,-12,1035,13.86,0,0,0,1,0,0
2011/1/18,6,18,-23,-14,1035,16.99,0,0,0,1,0,0
2011/1/18,7,17,-23,-13,1035,21.01,0,0,0,1,0,0
2011/1/18,8,24,-23,-13,1035,24.14,0,0,0,1,0,0
2011/1/18,9,31,-23,-10,1035,28.16,0,0,0,1,0,0
2011/1/18,10,31,-22,-8,1035,31.29,0,0,0,1,0,0
2011/1/18,11,30,-22,-6,1035,34.42,0,0,0,1,0,0
2011/1/18,12,31,-21,-4,1034,42.47,0,0,0,1,0,0
2011/1/18,13,23,-21,-4,1033,48.28,0,0,0,1,0,0
2011/1/18,14,18,-21,-3,1032,53.2,0,0,0,1,0,0
2011/1/18,15,19,-22,-3,1031,60.35,0,0,0,1,0,0
2011/1/18,16,19,-22,-3,1031,67.5,0,0,0,1,0,0
2011/1/18,17,18,-22,-3,1031,73.31,0,0,0,1,0,0
2011/1/18,18,17,-21,-4,1032,79.12,0,0,0,1,0,0
2011/1/18,19,21,-21,-4,1032,84.93,0,0,0,1,0,0
2011/1/18,20,28,-22,-5,1032,88.95,0,0,0,1,0,0
2011/1/18,21,25,-22,-7,1033,92.97,0,0,0,1,0,0
2011/1/18,22,21,-23,-9,1033,94.76,0,0,0,1,0,0
2011/1/18,23,16,-23,-12,1034,98.78,0,0,0,1,0,0
2011/1/19,0,22,-22,-9,1034,101.91,0,0,0,1,0,0
2011/1/19,1,24,-23,-11,1034,103.7,0,0,0,1,0,0
2011/1/19,2,20,-23,-12,1034,106.83,0,0,0,1,0,0
2011/1/19,3,26,-22,-11,1034,111.75,0,0,0,1,0,0
2011/1/19,4,21,-23,-13,1034,114.88,0,0,0,1,0,0
2011/1/19,5,17,-23,-11,1033,116.67,0,0,0,1,0,0
2011/1/19,6,23,-23,-10,1033,119.8,0,0,0,1,0,0
2011/1/19,7,23,-22,-12,1034,1.79,0,0,0,0,1,0
2011/1/19,8,14,-23,-11,1034,1.79,0,0,1,0,0,0
2011/1/19,9,21,-22,-8,1034,4.92,0,0,0,1,0,0
2011/1/19,10,26,-21,-6,1034,8.94,0,0,0,1,0,0
2011/1/19,11,25,-21,-4,1033,12.96,0,0,0,1,0,0
2011/1/19,12,21,-21,-2,1032,18.77,0,0,0,1,0,0
2011/1/19,13,21,-22,-2,1031,27.71,0,0,0,1,0,0
2011/1/19,14,24,-22,-1,1030,33.52,0,0,0,1,0,0
2011/1/19,15,13,-22,-1,1030,40.67,0,0,0,1,0,0
2011/1/19,16,13,-22,-1,1030,46.48,0,0,0,1,0,0
2011/1/19,17,12,-23,-1,1030,52.29,0,0,0,1,0,0
2011/1/19,18,16,-22,-2,1031,58.1,0,0,0,1,0,0
2011/1/19,19,18,-23,-6,1032,62.12,0,0,0,1,0,0
2011/1/19,20,24,-23,-9,1032,65.25,0,0,0,1,0,0
2011/1/19,21,16,-22,-6,1032,4.02,0,0,1,0,0,0
2011/1/19,22,34,-22,-7,1033,8.04,0,0,1,0,0,0
2011/1/19,23,24,-21,-7,1033,12.06,0,0,1,0,0,0
2011/1/21,0,124,-21,-8,1029,1.79,0,0,0,1,0,0
2011/1/21,1,120,-21,-9,1029,3.58,0,0,0,1,0,0
2011/1/21,2,45,-21,-8,1029,6.71,0,0,0,1,0,0
2011/1/21,3,36,-22,-10,1029,10.73,0,0,0,1,0,0
2011/1/21,4,34,-22,-11,1028,13.86,0,0,0,1,0,0
2011/1/21,5,39,-21,-11,1028,16.99,0,0,0,1,0,0
2011/1/21,6,27,-22,-10,1028,21.01,0,0,0,1,0,0
2011/1/21,7,20,-21,-11,1029,25.03,0,0,0,1,0,0
2011/1/21,8,31,-21,-10,1029,4.02,0,0,1,0,0,0
2011/1/21,9,32,-21,-5,1030,4.92,0,0,0,1,0,0
2011/1/21,10,36,-21,-4,1030,4.92,0,0,1,0,0,0
2011/1/21,11,42,-20,-3,1029,8.94,0,0,1,0,0,0
2011/1/21,12,29,-20,-1,1028,3.13,0,0,0,1,0,0
2011/1/21,13,24,-20,0,1027,6.26,0,0,0,1,0,0
2011/1/21,14,30,-21,1,1026,9.39,0,0,0,1,0,0
2011/1/21,15,35,-21,2,1026,0.89,0,0,0,0,0,1
2011/1/21,16,37,-20,2,1026,4.92,0,0,0,1,0,0
2011/1/21,17,67,-20,1,1026,8.05,0,0,0,1,0,0
2011/1/21,18,102,-19,-2,1027,1.79,0,0,0,0,1,0
2011/1/21,19,155,-17,-1,1028,4.92,0,0,0,0,1,0
2011/1/21,20,144,-17,-1,1028,3.13,0,0,0,1,0,0
2011/1/21,21,154,-18,-7,1029,0.89,0,0,0,0,0,1
2011/1/21,22,170,-17,-6,1029,1.34,0,0,0,0,0,1
2011/1/21,23,187,-19,-8,1029,1.79,0,0,0,1,0,0
2011/1/22,0,191,-19,-11,1029,4.92,0,0,0,1,0,0
2011/1/22,1,130,-18,-9,1028,8.05,0,0,0,1,0,0
2011/1/22,2,74,-18,-10,1028,8.94,0,0,0,1,0,0
2011/1/22,3,51,-18,-10,1028,0.45,0,0,0,0,0,1
2011/1/22,4,43,-18,-9,1028,3.13,0,0,0,1,0,0
2011/1/22,5,44,-19,-10,1028,6.26,0,0,0,1,0,0
2011/1/22,6,61,-19,-13,1028,10.28,0,0,0,1,0,0
2011/1/22,7,67,-18,-11,1029,12.07,0,0,0,1,0,0
2011/1/22,8,88,-18,-10,1029,15.2,0,0,0,1,0,0
2011/1/22,9,91,-17,-8,1029,18.33,0,0,0,1,0,0
2011/1/22,10,54,-17,-4,1029,4.02,0,0,1,0,0,0
2011/1/22,11,49,-17,-3,1029,4.92,0,0,0,1,0,0
2011/1/22,12,50,-16,-2,1028,8.05,0,0,0,1,0,0
2011/1/22,13,48,-16,-1,1027,11.18,0,0,0,1,0,0
2011/1/22,14,44,-16,0,1026,16.99,0,0,0,1,0,0
2011/1/22,15,46,-16,1,1026,24.14,0,0,0,1,0,0
2011/1/22,16,48,-18,0,1026,32.19,0,0,0,1,0,0
2011/1/22,17,45,-17,-1,1027,40.24,0,0,0,1,0,0
2011/1/22,18,36,-18,-2,1027,45.16,0,0,0,1,0,0
2011/1/22,19,23,-19,-2,1029,52.31,0,0,0,1,0,0
2011/1/22,20,29,-21,-3,1029,60.36,0,0,0,1,0,0
2011/1/22,21,11,-22,-4,1030,68.41,0,0,0,1,0,0
2011/1/22,22,12,-21,-6,1031,75.56,0,0,0,1,0,0
2011/1/22,23,16,-22,-6,1032,81.37,0,0,0,1,0,0
2011/1/23,0,11,-22,-7,1032,88.52,0,0,0,1,0,0
2011/1/23,1,12,-23,-7,1032,96.57,0,0,0,1,0,0
2011/1/23,2,13,-23,-8,1032,103.72,0,0,0,1,0,0
2011/1/23,3,12,-23,-10,1033,106.85,0,0,0,1,0,0
2011/1/23,4,12,-22,-8,1032,114,0,0,0,1,0,0
2011/1/23,5,11,-22,-8,1032,121.15,0,0,0,1,0,0
2011/1/23,6,10,-22,-9,1032,126.07,0,0,0,1,0,0
2011/1/23,7,10,-22,-9,1032,131.88,0,0,0,1,0,0
2011/1/23,8,12,-22,-8,1033,139.03,0,0,0,1,0,0
2011/1/23,9,14,-21,-7,1034,147.08,0,0,0,1,0,0
2011/1/23,10,15,-21,-6,1033,155.13,0,0,0,1,0,0
2011/1/23,11,14,-21,-5,1033,163.18,0,0,0,1,0,0
2011/1/23,12,13,-21,-4,1032,172.12,0,0,0,1,0,0
2011/1/23,13,21,-20,-3,1031,180.17,0,0,0,1,0,0
2011/1/23,14,19,-20,-2,1030,191.35,0,0,0,1,0,0
