date,hour,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv
2011-02-11,7,111.0,-7,-6.0,1028.0,12.07,0,0,0,1,0,0
2011-02-11,8,82.0,-8,-6.0,1029.0,0.89,0,0,0,0,0,1
2011-02-11,9,239.0,-13,-2.0,1030.0,11.18,0,0,0,1,0,0
2011-02-11,10,132.0,-13,-2.0,1030.0,23.25,0,0,0,1,0,0
2011-02-11,11,66.0,-15,-2.0,1031.0,36.21,0,0,0,1,0,0
2011-02-11,12,41.0,-14,-2.0,1031.0,48.28,0,0,0,1,0,0
2011-02-11,13,13.0,-15,-1.0,1030.0,58.11,0,0,0,1,0,0
2011-02-11,14,10.0,-15,-1.0,1030.0,69.29,0,0,0,1,0,0
2011-02-11,15,8.0,-16,-1.0,1030.0,80.47,0,0,0,1,0,0
2011-02-11,16,12.0,-16,-1.0,1030.0,91.65,0,0,0,1,0,0
2011-02-11,17,12.0,-17,-2.0,1031.0,101.48,0,0,0,1,0,0
2011-02-11,18,7.0,-17,-3.0,1032.0,109.53,0,0,0,1,0,0
2011-02-11,19,7.0,-17,-5.0,1033.0,3.13,0,0,1,0,0,0
2011-02-11,20,10.0,-18,-4.0,1034.0,5.81,0,0,0,1,0,0
2011-02-11,21,8.0,-18,-7.0,1035.0,9.83,0,0,0,1,0,0
2011-02-11,22,9.0,-19,-6.0,1035.0,1.79,0,0,1,0,0,0
2011-02-11,23,9.0,-19,-7.0,1036.0,1.79,0,0,0,1,0,0
2011-02-12,0,7.0,-18,-9.0,1035.0,3.13,0,0,1,0,0,0
2011-02-12,1,12.0,-19,-9.0,1036.0,4.92,0,0,1,0,0,0
2011-02-12,2,11.0,-19,-10.0,1036.0,8.05,0,0,1,0,0,0
2011-02-12,3,17.0,-20,-9.0,1035.0,12.07,0,0,1,0,0,0
2011-02-12,4,12.0,-20,-8.0,1035.0,16.09,0,0,1,0,0,0
2011-02-12,5,10.0,-20,-9.0,1035.0,20.11,0,0,1,0,0,0
2011-02-12,6,10.0,-20,-12.0,1035.0,4.02,0,0,0,1,0,0
2011-02-12,7,12.0,-20,-10.0,1035.0,7.15,0,0,0,1,0,0
2011-02-12,8,16.0,-19,-9.0,1035.0,3.13,0,0,1,0,0,0
2011-02-12,9,21.0,-19,-7.0,1035.0,8.05,0,0,1,0,0,0
2011-02-12,10,21.0,-19,-6.0,1034.0,3.13,0,0,0,1,0,0
2011-02-12,11,22.0,-18,-4.0,1034.0,6.26,0,0,0,1,0,0
2011-02-12,12,23.0,-18,-4.0,1033.0,8.05,0,0,0,1,0,0
2011-02-12,13,27.0,-18,-2.0,1031.0,0.89,0,0,0,0,0,1
2011-02-12,14,34.0,-17,-2.0,1031.0,3.13,0,0,0,0,1,0
2011-02-12,15,49.0,-17,-2.0,1030.0,4.92,0,0,0,0,1,0
2011-02-12,16,41.0,-16,-3.0,1029.0,8.05,0,0,0,0,1,0
2011-02-12,17,48.0,-16,-3.0,1029.0,11.18,0,0,0,0,1,0
2011-02-12,18,43.0,-16,-4.0,1029.0,14.31,0,0,0,0,1,0
2011-02-12,19,41.0,-15,-4.0,1029.0,17.44,0,0,0,0,1,0
2011-02-12,20,39.0,-16,-4.0,1029.0,20.57,0,0,0,0,1,0
2011-02-12,21,41.0,-13,-4.0,1030.0,24.59,0,0,0,0,1,0
2011-02-12,22,47.0,-11,-5.0,1030.0,27.72,1,0,0,0,1,0
2011-02-12,23,58.0,-9,-6.0,1030.0,29.51,2,0,0,0,1,0
2011-02-13,0,50.0,-7,-6.0,1030.0,31.3,3,0,0,0,1,0
2011-02-13,1,52.0,-7,-6.0,1029.0,33.09,4,0,0,0,1,0
2011-02-13,2,59.0,-7,-7.0,1029.0,34.88,5,0,0,0,1,0
2011-02-13,3,58.0,-7,-7.0,1029.0,36.67,6,0,0,0,1,0
2011-02-13,4,65.0,-7,-7.0,1029.0,38.46,7,0,0,0,1,0
2011-02-13,5,68.0,-8,-7.0,1029.0,1.79,8,0,1,0,0,0
2011-02-13,6,61.0,-8,-7.0,1030.0,3.58,9,0,1,0,0,0
2011-02-13,7,69.0,-8,-7.0,1030.0,4.47,10,0,1,0,0,0
2011-02-13,8,72.0,-8,-7.0,1031.0,6.26,11,0,1,0,0,0
2011-02-13,9,69.0,-7,-6.0,1031.0,7.15,12,0,1,0,0,0
2011-02-13,10,82.0,-7,-6.0,1031.0,0.89,13,0,0,0,0,1
2011-02-13,11,85.0,-6,-4.0,1031.0,1.78,14,0,0,0,0,1
2011-02-13,12,87.0,-6,-4.0,1031.0,1.79,0,0,1,0,0,0
2011-02-13,13,79.0,-6,-3.0,1030.0,0.89,0,0,0,0,0,1
2011-02-13,14,86.0,-8,-3.0,1030.0,1.79,0,0,0,1,0,0
2011-02-13,15,86.0,-9,-2.0,1029.0,0.89,0,0,0,0,0,1
2011-02-13,16,82.0,-9,-2.0,1030.0,1.78,0,0,0,0,0,1
2011-02-13,17,92.0,-8,-2.0,1030.0,3.13,0,0,0,0,1,0
2011-02-13,18,104.0,-9,-3.0,1030.0,4.92,0,0,0,0,1,0
2011-02-13,19,108.0,-8,-4.0,1031.0,8.05,0,0,0,0,1,0
2011-02-13,20,113.0,-8,-4.0,1031.0,9.84,0,0,0,0,1,0
2011-02-13,21,115.0,-8,-4.0,1032.0,3.13,0,0,0,1,0,0
2011-02-13,22,12.0,-13,-5.0,1032.0,8.05,0,0,0,1,0,0
2011-02-13,23,13.0,-15,-5.0,1033.0,12.07,0,0,0,1,0,0
2011-02-14,0,11.0,-18,-7.0,1033.0,16.09,0,0,0,1,0,0
2011-02-14,1,6.0,-18,-10.0,1033.0,19.22,0,0,0,1,0,0
2011-02-14,2,8.0,-20,-8.0,1033.0,23.24,0,0,0,1,0,0
2011-02-14,3,8.0,-20,-11.0,1033.0,26.37,0,0,0,1,0,0
2011-02-14,4,7.0,-19,-9.0,1033.0,28.16,0,0,0,1,0,0
2011-02-14,5,10.0,-20,-10.0,1034.0,1.79,0,0,1,0,0,0
2011-02-14,6,11.0,-19,-11.0,1034.0,5.81,0,0,1,0,0,0
2011-02-14,7,22.0,-20,-11.0,1034.0,3.13,0,0,0,1,0,0
2011-02-14,8,33.0,-18,-9.0,1034.0,4.02,0,0,1,0,0,0
2011-02-14,9,29.0,-19,-6.0,1034.0,8.04,0,0,1,0,0,0
2011-02-14,10,37.0,-19,-6.0,1034.0,12.06,0,0,1,0,0,0
2011-02-14,11,30.0,-18,-4.0,1034.0,13.85,0,0,1,0,0,0
2011-02-14,12,26.0,-18,-2.0,1033.0,0.89,0,0,0,0,0,1
2011-02-14,13,22.0,-17,-1.0,1032.0,1.78,0,0,0,0,0,1
2011-02-14,14,28.0,-17,0.0,1031.0,3.13,0,0,0,1,0,0
2011-02-14,15,46.0,-19,1.0,1031.0,1.79,0,0,0,0,1,0
2011-02-14,16,53.0,-18,1.0,1030.0,3.58,0,0,0,0,1,0
2011-02-14,17,56.0,-14,0.0,1030.0,6.71,0,0,0,0,1,0
2011-02-14,18,39.0,-14,-2.0,1030.0,9.84,0,0,0,0,1,0
2011-02-14,19,40.0,-14,-2.0,1030.0,11.63,0,0,0,0,1,0
2011-02-14,20,46.0,-14,-2.0,1030.0,13.42,0,0,0,0,1,0
2011-02-14,21,61.0,-13,-6.0,1030.0,0.89,0,0,0,0,0,1
2011-02-14,22,77.0,-13,-7.0,1030.0,1.79,0,0,0,0,1,0
2011-02-14,23,89.0,-12,-8.0,1030.0,2.68,0,0,0,0,1,0
2011-02-15,0,102.0,-13,-9.0,1030.0,3.57,0,0,0,0,1,0
2011-02-15,1,125.0,-13,-9.0,1029.0,0.89,0,0,0,0,0,1
2011-02-15,2,154.0,-14,-10.0,1029.0,1.79,0,0,1,0,0,0
2011-02-15,3,153.0,-14,-10.0,1029.0,2.68,0,0,1,0,0,0
2011-02-15,4,122.0,-15,-11.0,1029.0,0.89,0,0,0,1,0,0
2011-02-15,5,113.0,-14,-12.0,1029.0,0.89,0,0,0,0,1,0
2011-02-15,6,138.0,-14,-11.0,1029.0,0.89,0,0,0,0,0,1
2011-02-15,7,125.0,-15,-12.0,1029.0,0.89,0,0,1,0,0,0
2011-02-15,8,117.0,-14,-11.0,1029.0,1.78,0,0,1,0,0,0
2011-02-15,9,152.0,-11,-8.0,1030.0,0.89,0,0,0,0,0,1
2011-02-15,10,181.0,-10,-6.0,1029.0,1.79,0,0,0,0,1,0
2011-02-15,11,214.0,-9,-4.0,1029.0,0.89,0,0,0,0,0,1
2011-02-15,12,233.0,-9,-2.0,1028.0,1.78,0,0,0,0,0,1
2011-02-15,13,252.0,-9,0.0,1027.0,2.67,0,0,0,0,0,1
2011-02-15,14,274.0,-10,0.0,1025.0,3.56,0,0,0,0,0,1
2011-02-15,15,248.0,-9,1.0,1025.0,1.79,0,0,0,0,1,0
2011-02-15,16,216.0,-8,1.0,1024.0,3.58,0,0,0,0,1,0
2011-02-15,17,209.0,-8,0.0,1024.0,5.37,0,0,0,0,1,0
2011-02-15,18,213.0,-8,-2.0,1025.0,1.79,0,0,1,0,0,0
2011-02-15,19,254.0,-7,-2.0,1025.0,3.58,0,0,1,0,0,0
2011-02-15,20,301.0,-9,-5.0,1025.0,4.47,0,0,1,0,0,0
2011-02-15,21,298.0,-8,-6.0,1025.0,5.36,0,0,1,0,0,0
2011-02-15,22,331.0,-8,-6.0,1025.0,6.25,0,0,1,0,0,0
2011-02-15,23,328.0,-9,-6.0,1025.0,1.79,0,0,0,1,0,0
2011-02-16,0,335.0,-10,-7.0,1025.0,3.58,0,0,0,1,0,0
2011-02-16,1,312.0,-9,-6.0,1025.0,5.37,0,0,0,1,0,0
2011-02-16,2,299.0,-10,-8.0,1024.0,6.26,0,0,0,1,0,0
2011-02-16,3,294.0,-11,-9.0,1023.0,0.89,0,0,0,0,0,1
2011-02-16,4,277.0,-11,-9.0,1023.0,1.79,0,0,0,1,0,0
2011-02-16,5,281.0,-10,-8.0,1023.0,0.45,0,0,0,0,0,1
2011-02-16,6,267.0,-12,-10.0,1023.0,0.89,0,0,1,0,0,0
2011-02-16,7,269.0,-11,-9.0,1023.0,0.45,0,0,0,0,0,1
2011-02-16,8,258.0,-9,-7.0,1023.0,0.89,0,0,1,0,0,0
2011-02-16,9,263.0,-8,-4.0,1024.0,0.89,0,0,0,0,0,1
2011-02-16,10,285.0,-8,-3.0,1024.0,1.78,0,0,0,0,0,1
2011-02-16,11,282.0,-8,-1.0,1023.0,2.67,0,0,0,0,0,1
2011-02-16,12,281.0,-8,0.0,1022.0,1.79,0,0,0,0,1,0
2011-02-16,13,292.0,-8,1.0,1021.0,1.79,0,0,0,0,0,1
2011-02-16,14,289.0,-8,2.0,1020.0,3.13,0,0,0,0,1,0
2011-02-16,15,272.0,-8,3.0,1020.0,4.92,0,0,0,0,1,0
2011-02-16,16,234.0,-6,2.0,1020.0,0.89,0,0,0,0,0,1
2011-02-16,17,214.0,-6,1.0,1020.0,1.79,0,0,0,0,1,0
2011-02-16,18,192.0,-6,0.0,1020.0,3.58,0,0,0,0,1,0
2011-02-16,19,211.0,-6,-1.0,1021.0,4.47,0,0,0,0,1,0
2011-02-16,20,240.0,-5,-1.0,1022.0,5.36,0,0,0,0,1,0
2011-02-16,21,249.0,-5,-2.0,1023.0,6.25,0,0,0,0,1,0
2011-02-16,22,278.0,-5,-2.0,1023.0,7.14,0,0,0,0,1,0
2011-02-16,23,279.0,-5,-2.0,1023.0,0.45,0,0,0,0,0,1
2011-02-18,0,411.0,-7,-3.0,1028.0,2.68,0,0,0,0,1,0
2011-02-18,1,345.0,-7,-4.0,1028.0,0.89,0,0,0,0,0,1
2011-02-18,2,353.0,-7,-5.0,1028.0,0.89,0,0,1,0,0,0
2011-02-18,3,399.0,-10,-8.0,1027.0,2.68,0,0,1,0,0,0
2011-02-18,4,384.0,-9,-7.0,1027.0,0.89,0,0,0,1,0,0
2011-02-18,5,282.0,-9,-7.0,1027.0,2.68,0,0,0,1,0,0
2011-02-18,6,88.0,-12,-7.0,1028.0,5.81,0,0,0,1,0,0
2011-02-18,7,41.0,-12,-5.0,1028.0,7.6,0,0,0,1,0,0
2011-02-18,8,51.0,-10,-4.0,1029.0,9.39,0,0,0,1,0,0
2011-02-18,9,46.0,-12,0.0,1029.0,13.41,0,0,0,1,0,0
2011-02-18,10,48.0,-14,2.0,1029.0,16.54,0,0,0,1,0,0
2011-02-18,11,51.0,-14,4.0,1029.0,19.67,0,0,0,1,0,0
2011-02-18,12,50.0,-15,5.0,1028.0,1.79,0,0,0,0,1,0
2011-02-18,13,50.0,-14,6.0,1026.0,1.79,0,0,0,1,0,0
2011-02-18,14,101.0,-13,8.0,1025.0,3.13,0,0,0,0,1,0
2011-02-18,15,127.0,-10,8.0,1025.0,6.26,0,0,0,0,1,0
2011-02-18,16,140.0,-10,7.0,1024.0,9.39,0,0,0,0,1,0
2011-02-18,17,206.0,-8,5.0,1024.0,12.52,0,0,0,0,1,0
2011-02-18,18,226.0,-7,5.0,1024.0,15.65,0,0,0,0,1,0
2011-02-18,19,203.0,-7,5.0,1025.0,18.78,0,0,0,0,1,0
2011-02-18,20,240.0,-7,3.0,1025.0,20.57,0,0,0,0,1,0
2011-02-18,21,258.0,-7,-1.0,1025.0,22.36,0,0,0,0,1,0
2011-02-18,22,262.0,-6,0.0,1025.0,25.49,0,0,0,0,1,0
2011-02-18,23,260.0,-6,-2.0,1025.0,0.89,0,0,0,0,0,1
2011-02-19,0,264.0,-7,-3.0,1025.0,0.89,0,0,1,0,0,0
2011-02-19,1,274.0,-7,-4.0,1026.0,0.89,0,0,0,0,0,1
2011-02-19,2,253.0,-9,-6.0,1026.0,1.79,0,0,0,1,0,0
2011-02-19,3,283.0,-8,-5.0,1025.0,4.92,0,0,0,1,0,0
2011-02-19,4,259.0,-9,-3.0,1025.0,6.71,0,0,0,1,0,0
2011-02-19,5,140.0,-10,-5.0,1025.0,8.5,0,0,0,1,0,0
2011-02-19,6,120.0,-9,-3.0,1025.0,12.52,0,0,0,1,0,0
2011-02-19,7,154.0,-10,-5.0,1025.0,15.65,0,0,0,1,0,0
2011-02-19,8,166.0,-10,-2.0,1026.0,19.67,0,0,0,1,0,0
2011-02-19,9,144.0,-10,0.0,1026.0,23.69,0,0,0,1,0,0
2011-02-19,10,138.0,-11,3.0,1025.0,27.71,0,0,0,1,0,0
2011-02-19,11,131.0,-11,5.0,1025.0,30.84,0,0,0,1,0,0
2011-02-19,12,113.0,-11,7.0,1024.0,32.63,0,0,0,1,0,0
2011-02-19,13,92.0,-12,9.0,1023.0,0.89,0,0,0,0,0,1
2011-02-19,14,127.0,-10,11.0,1023.0,1.79,0,0,0,0,1,0
2011-02-19,15,127.0,-10,12.0,1022.0,3.58,0,0,0,0,1,0
2011-02-19,16,131.0,-10,11.0,1022.0,3.13,0,0,0,0,0,1
2011-02-19,17,153.0,-9,10.0,1022.0,3.13,0,0,0,0,1,0
2011-02-19,18,174.0,-9,8.0,1022.0,4.92,0,0,0,0,1,0
2011-02-19,19,221.0,-8,8.0,1023.0,8.05,0,0,0,0,1,0
2011-02-19,20,264.0,-7,4.0,1023.0,11.18,0,0,0,0,1,0
2011-02-19,21,273.0,-6,6.0,1024.0,14.31,0,0,0,0,1,0
2011-02-19,22,273.0,-6,0.0,1024.0,15.2,0,0,0,0,1,0
2011-02-19,23,268.0,-7,-2.0,1025.0,0.89,0,0,0,0,0,1
2011-02-20,0,288.0,-6,-3.0,1025.0,0.89,0,0,0,0,1,0
2011-02-20,1,297.0,-6,-3.0,1025.0,0.45,0,0,0,0,0,1
2011-02-20,2,300.0,-7,-4.0,1026.0,0.89,0,0,1,0,0,0
2011-02-20,3,355.0,-7,-4.0,1026.0,0.89,0,0,0,1,0,0
2011-02-20,4,342.0,-7,-5.0,1026.0,2.68,0,0,0,1,0,0
2011-02-20,5,202.0,-7,-4.0,1026.0,3.57,0,0,0,1,0,0
2011-02-20,6,130.0,-8,-6.0,1026.0,5.36,0,0,0,1,0,0
2011-02-20,7,108.0,-8,-6.0,1027.0,0.45,0,0,0,0,0,1
2011-02-20,8,113.0,-8,-5.0,1028.0,0.89,0,0,0,1,0,0
2011-02-20,9,126.0,-7,0.0,1028.0,0.89,0,0,0,0,0,1
2011-02-20,10,156.0,-7,2.0,1029.0,1.78,0,0,0,0,0,1
2011-02-20,11,282.0,-7,4.0,1029.0,2.67,0,0,0,0,0,1
2011-02-20,12,379.0,-6,6.0,1028.0,1.79,0,0,0,0,1,0
2011-02-20,13,437.0,-5,8.0,1027.0,1.79,0,0,0,0,0,1
2011-02-20,14,477.0,-4,8.0,1026.0,1.79,0,0,0,0,1,0
2011-02-20,15,510.0,-5,9.0,1026.0,3.58,0,0,0,0,1,0
2011-02-20,16,526.0,-4,9.0,1026.0,5.37,0,0,0,0,1,0
2011-02-20,17,492.0,-5,7.0,1025.0,6.26,0,0,0,0,1,0
2011-02-20,18,472.0,-4,6.0,1026.0,8.05,0,0,0,0,1,0
2011-02-20,19,474.0,-4,4.0,1026.0,0.89,0,0,0,0,0,1
2011-02-20,20,482.0,-4,1.0,1026.0,1.78,0,0,0,0,0,1
2011-02-20,21,482.0,-5,0.0,1026.0,2.67,0,0,0,0,0,1
2011-02-20,22,477.0,-4,-1.0,1027.0,3.56,0,0,0,0,0,1
2011-02-20,23,480.0,-4,-1.0,1026.0,4.01,0,0,0,0,0,1
2011-02-21,0,527.0,-4,-2.0,1026.0,4.9,0,0,0,0,0,1
2011-02-21,1,486.0,-4,-2.0,1026.0,0.89,0,0,1,0,0,0
2011-02-21,2,493.0,-5,-3.0,1026.0,0.45,0,0,0,0,0,1
2011-02-21,3,515.0,-6,-4.0,1026.0,0.89,0,0,1,0,0,0
2011-02-21,4,595.0,-5,-2.0,1025.0,0.89,0,0,0,0,1,0
2011-02-21,5,563.0,-5,-2.0,1025.0,0.89,0,0,0,0,0,1
2011-02-21,6,563.0,-5,-3.0,1025.0,1.78,0,0,0,0,0,1
2011-02-21,7,528.0,-6,-4.0,1026.0,1.79,0,0,0,1,0,0
2011-02-21,8,515.0,-6,-5.0,1027.0,0.89,0,0,1,0,0,0
2011-02-21,9,495.0,-2,0.0,1027.0,0.89,0,0,0,0,0,1
2011-02-21,10,486.0,-2,1.0,1027.0,1.79,0,0,0,0,1,0
2011-02-21,11,508.0,-2,3.0,1026.0,0.89,0,0,0,0,0,1
2011-02-21,12,464.0,-2,4.0,1025.0,1.78,0,0,0,0,0,1
2011-02-21,13,430.0,-2,5.0,1024.0,1.79,0,0,0,0,1,0
2011-02-21,14,452.0,-3,7.0,1023.0,3.58,0,0,0,0,1,0
2011-02-21,15,489.0,-3,7.0,1022.0,0.89,0,0,0,0,0,1
2011-02-21,16,477.0,-4,7.0,1022.0,1.79,0,0,0,0,1,0
2011-02-21,17,425.0,-5,6.0,1022.0,0.89,0,0,0,0,0,1
2011-02-21,18,407.0,-6,2.0,1022.0,1.78,0,0,0,0,0,1
2011-02-21,19,498.0,-4,2.0,1023.0,1.79,0,0,0,1,0,0
2011-02-21,20,492.0,-4,1.0,1023.0,0.89,0,0,0,0,0,1
2011-02-21,21,492.0,-4,0.0,1024.0,1.78,0,0,0,0,0,1
2011-02-21,22,476.0,-4,-2.0,1024.0,2.67,0,0,0,0,0,1
2011-02-21,23,478.0,-4,-2.0,1024.0,3.12,0,0,0,0,0,1
2011-02-22,0,499.0,-6,-4.0,1024.0,0.89,0,0,1,0,0,0
2011-02-22,1,489.0,-5,-3.0,1024.0,0.89,0,0,0,0,0,1
2011-02-22,2,494.0,-6,-4.0,1023.0,0.89,0,0,0,1,0,0
2011-02-22,3,481.0,-5,-3.0,1023.0,1.78,0,0,0,1,0,0
2011-02-22,4,445.0,-5,-4.0,1022.0,2.67,0,0,0,1,0,0
2011-02-22,5,431.0,-7,-5.0,1022.0,4.46,0,0,0,1,0,0
2011-02-22,6,423.0,-6,-4.0,1022.0,6.25,0,0,0,1,0,0
2011-02-22,7,457.0,-6,-4.0,1022.0,8.04,0,0,0,1,0,0
2011-02-22,8,434.0,-5,-3.0,1023.0,9.83,0,0,0,1,0,0
2011-02-22,9,391.0,-4,-1.0,1023.0,1.79,0,0,1,0,0,0
2011-02-22,10,347.0,-4,2.0,1023.0,0.89,0,0,0,0,0,1
2011-02-22,11,292.0,-6,3.0,1022.0,1.79,0,0,1,0,0,0
2011-02-22,12,343.0,-6,5.0,1021.0,0.89,0,0,0,0,0,1
2011-02-22,13,322.0,-5,6.0,1019.0,2.68,0,0,0,0,0,1
2011-02-22,14,360.0,-5,7.0,1019.0,3.57,0,0,0,0,0,1
2011-02-22,15,376.0,-5,8.0,1017.0,3.13,0,0,0,0,1,0
2011-02-22,16,369.0,-5,8.0,1017.0,0.89,0,0,0,0,0,1
2011-02-22,17,354.0,-5,7.0,1017.0,1.79,0,0,0,0,1,0
2011-02-22,18,335.0,-5,5.0,1017.0,1.79,0,0,0,1,0,0
2011-02-22,19,394.0,-5,2.0,1018.0,2.68,0,0,0,1,0,0
2011-02-22,20,397.0,-5,1.0,1018.0,0.45,0,0,0,0,0,1
2011-02-22,21,395.0,-5,0.0,1018.0,1.34,0,0,0,0,0,1
2011-02-22,22,401.0,-6,-1.0,1018.0,2.23,0,0,0,0,0,1
2011-02-22,23,406.0,-5,0.0,1018.0,3.12,0,0,0,0,0,1
2011-02-23,0,399.0,-4,0.0,1018.0,4.01,0,0,0,0,0,1
2011-02-23,1,373.0,-5,-3.0,1018.0,1.79,0,0,1,0,0,0
2011-02-23,2,396.0,-5,-3.0,1017.0,2.68,0,0,1,0,0,0
2011-02-23,3,461.0,-5,-3.0,1017.0,0.45,0,0,0,0,0,1
2011-02-23,4,455.0,-5,-3.0,1017.0,0.89,0,0,1,0,0,0
2011-02-23,5,415.0,-5,-2.0,1017.0,1.79,0,0,0,1,0,0
2011-02-23,6,406.0,-5,-3.0,1017.0,2.68,0,0,0,1,0,0
2011-02-23,7,421.0,-5,-3.0,1017.0,4.47,0,0,0,1,0,0
2011-02-23,8,420.0,-4,-1.0,1017.0,7.6,0,0,0,1,0,0
2011-02-23,9,393.0,-4,0.0,1017.0,9.39,0,0,0,1,0,0
2011-02-23,10,389.0,-4,2.0,1017.0,0.89,0,0,1,0,0,0
2011-02-23,11,401.0,-4,4.0,1016.0,1.79,0,0,0,1,0,0
2011-02-23,12,403.0,-4,5.0,1015.0,3.13,0,0,0,0,1,0
2011-02-23,13,406.0,-3,7.0,1014.0,6.26,0,0,0,0,1,0
2011-02-23,14,469.0,-3,8.0,1013.0,9.39,0,0,0,0,1,0
2011-02-23,15,409.0,-3,9.0,1013.0,11.18,0,0,0,0,1,0
2011-02-23,16,397.0,-3,9.0,1012.0,0.89,0,0,0,0,0,1
2011-02-23,17,387.0,-2,8.0,1012.0,1.78,0,0,0,0,0,1
2011-02-23,18,396.0,-3,6.0,1013.0,1.79,0,0,0,1,0,0
2011-02-23,19,436.0,-4,3.0,1013.0,4.92,0,0,0,1,0,0
2011-02-23,20,470.0,-4,3.0,1014.0,8.05,0,0,0,1,0,0
2011-02-23,21,451.0,-4,3.0,1015.0,11.18,0,0,0,1,0,0
2011-02-23,22,436.0,-3,3.0,1015.0,14.31,0,0,0,1,0,0
2011-02-23,23,411.0,-3,3.0,1015.0,18.33,0,0,0,1,0,0
2011-02-25,0,55.0,-6,-1.0,1030.0,21.91,0,0,0,0,1,0
2011-02-25,1,53.0,-6,-3.0,1030.0,22.8,0,0,0,0,1,0
2011-02-25,2,67.0,-6,-4.0,1030.0,0.89,0,0,0,0,0,1
2011-02-25,3,72.0,-6,-4.0,1030.0,0.89,0,0,0,0,1,0
2011-02-25,4,77.0,-6,-4.0,1030.0,0.45,0,0,0,0,0,1
2011-02-25,5,75.0,-7,-5.0,1031.0,0.9,0,0,0,0,0,1
2011-02-25,6,80.0,-5,-4.0,1031.0,1.35,0,0,0,0,0,1
2011-02-25,7,106.0,-7,-5.0,1032.0,1.79,0,0,0,1,0,0
2011-02-25,8,95.0,-4,-3.0,1033.0,0.89,0,0,1,0,0,0
2011-02-25,9,100.0,-7,0.0,1034.0,0.89,0,0,0,0,0,1
2011-02-25,10,98.0,-7,2.0,1034.0,1.79,0,0,0,0,1,0
2011-02-25,11,79.0,-9,4.0,1034.0,0.89,0,0,0,0,0,1
2011-02-25,12,74.0,-8,5.0,1033.0,1.79,0,0,0,0,1,0
2011-02-25,13,71.0,-9,6.0,1032.0,3.58,0,0,0,0,1,0
2011-02-25,14,75.0,-10,6.0,1031.0,6.71,0,0,0,0,1,0
2011-02-25,15,73.0,-10,7.0,1031.0,9.84,0,0,0,0,1,0
2011-02-25,16,53.0,-10,6.0,1030.0,11.63,0,0,0,0,1,0
2011-02-25,17,47.0,-11,5.0,1030.0,14.76,0,0,0,0,1,0
2011-02-25,18,44.0,-12,5.0,1030.0,17.89,0,0,0,0,1,0
2011-02-25,19,61.0,-10,4.0,1030.0,21.91,0,0,0,0,1,0
2011-02-25,20,78.0,-10,4.0,1030.0,25.93,0,0,0,0,1,0
2011-02-25,21,55.0,-11,3.0,1031.0,29.95,0,0,0,0,1,0
2011-02-25,22,62.0,-11,2.0,1030.0,33.08,0,0,0,0,1,0
2011-02-25,23,52.0,-13,1.0,1031.0,36.21,0,0,0,0,1,0
2011-02-26,0,42.0,-13,1.0,1031.0,41.13,0,0,0,0,1,0
2011-02-26,1,42.0,-11,0.0,1031.0,44.26,0,0,0,0,1,0
2011-02-26,2,39.0,-9,0.0,1030.0,46.05,0,0,0,0,1,0
2011-02-26,3,35.0,-7,0.0,1029.0,47.84,0,0,0,0,1,0
2011-02-26,4,36.0,-6,-1.0,1029.0,1.79,1,0,0,1,0,0
2011-02-26,5,30.0,-3,-3.0,1029.0,0.89,2,0,0,0,0,1
2011-02-26,6,44.0,-3,-3.0,1028.0,1.79,3,0,0,0,1,0
2011-02-26,7,52.0,-3,-3.0,1028.0,3.58,4,0,0,0,1,0
2011-02-26,8,58.0,-3,-3.0,1028.0,5.37,5,0,0,0,1,0
2011-02-26,9,71.0,-3,-3.0,1027.0,7.16,6,0,0,0,1,0
2011-02-26,10,79.0,-3,-2.0,1027.0,8.95,7,0,0,0,1,0
2011-02-26,11,77.0,-3,-2.0,1026.0,12.08,8,0,0,0,1,0
2011-02-26,12,71.0,-3,-2.0,1026.0,0.89,0,0,0,0,0,1
2011-02-26,13,80.0,-3,-1.0,1025.0,1.78,0,0,0,0,0,1
2011-02-26,14,85.0,-3,-1.0,1024.0,2.67,0,0,0,0,0,1
2011-02-26,15,96.0,-3,0.0,1023.0,3.56,0,0,0,0,0,1
2011-02-26,16,111.0,-3,0.0,1023.0,4.45,0,0,0,0,0,1
2011-02-26,17,108.0,-4,-1.0,1023.0,1.79,0,0,1,0,0,0
2011-02-26,18,122.0,-4,-1.0,1024.0,0.89,0,0,0,0,1,0
2011-02-26,19,109.0,-4,-3.0,1025.0,1.78,0,0,0,0,1,0
2011-02-26,20,115.0,-3,-2.0,1025.0,0.45,0,0,0,0,0,1
2011-02-26,21,103.0,-3,-1.0,1026.0,1.79,0,0,0,1,0,0
2011-02-26,22,109.0,-3,0.0,1026.0,4.92,0,0,0,1,0,0
2011-02-26,23,116.0,-3,0.0,1026.0,6.71,0,0,0,1,0,0
2011-02-27,0,125.0,-3,-1.0,1026.0,0.89,0,0,1,0,0,0
2011-02-27,1,127.0,-3,-2.0,1027.0,0.89,0,0,0,0,0,1
2011-02-27,2,127.0,-3,-1.0,1027.0,1.79,0,0,0,1,0,0
2011-02-27,3,123.0,-3,-1.0,1026.0,4.92,0,0,0,1,0,0
2011-02-27,4,115.0,-3,-1.0,1026.0,8.05,0,0,0,1,0,0
